,fecha,titulo,periodico,topico
381,09-Dic-1994,Depende PIB de capital externo,reforma,1
382,09-Dic-1994,'Concluye reforma económica',reforma,4
383,09-Dic-1994,Atraen mercados emergentes,reforma,7
384,10-Dic-1994,Aumentará el gasto social en 95,reforma,5
385,11-Dic-1994,¿Cultura del súbdito o racionalidad política?,reforma,4
386,12-Dic-1994,Al Alza y a la Baja  / Mantienen el suspenso en Nacional Financiera,reforma,8
387,12-Dic-1994,Los analistas prevén una subida moderada del dólar y hablan de una moneda más estable,reforma,7
388,14-Dic-1994,El momento mágico,reforma,4
389,14-Dic-1994,Coordenadas  / El dolor de cabeza del déficit,reforma,5
390,14-Dic-1994,Entrevista / Ron Soskolne / Edifican México del s. XXI,reforma,8
391,14-Dic-1994,Elevan ventas minoristas en EU,reforma,7
392,15-Dic-1994,Empresa  / Urge vender el proyecto zedillista,reforma,8
393,15-Dic-1994,Pulso Latinoamericano,reforma,1
394,15-Dic-1994,Impacta a BMV 'Factor Chiapas',reforma,0
395,15-Dic-1994,La crisis del Peso golpea la confianza en México,reforma,7
396,18-Dic-1994,Aceptan que existe sobreoferta inmobiliaria,reforma,8
397,18-Dic-1994,Aciertos y desaciertos,reforma,3
398,21-Dic-1994,Jaque Mate / La devaluación de Marcos,reforma,4
399,22-Dic-1994,Debe prevalecer la ley: Gutsa,reforma,5
400,22-Dic-1994,Jorge Alcocer V.  / La devaluación es como la muerte,reforma,4
401,22-Dic-1994,La devaluación del peso mexicano hace olas en toda América Latina,reforma,7
402,22-Dic-1994,Vuelve incertidumbre,reforma,0
403,23-Dic-1994,Padecerán micros con la devaluación,reforma,5
404,23-Dic-1994,Rebasa el dólar los N$5,reforma,2
405,24-Dic-1994,Reducen calificación a México,reforma,7
406,25-Dic-1994,Critican ciudadanos conducción económica,reforma,4
407,25-Dic-1994,"Plaza Pública  / Saqueo, de nuevo",reforma,4
408,27-Dic-1994,Exige IP definición,reforma,5
409,27-Dic-1994,Federico Reyes Heroles / Los intangibles,reforma,4
410,28-Dic-1994,Templo Mayor,reforma,4
411,28-Dic-1994,"El peso acelera su caída libre y pierde otro 8,26%",reforma,7
412,29-Dic-1994,Estrictamente Personal / Que se vaya Serra,reforma,4
413,29-Dic-1994,Crecen 30% precio de metales,reforma,5
414,30-Dic-1994,'Nos hemos devaluado ante el mundo',reforma,6
415,30-Dic-1994,Carlos Elizondo Mayer Serra / Otro Presidente apostador,reforma,5
416,01-Ene-1995,Soledad Loaeza /  Todo desatado,reforma,4
417,03-Ene-1995,Ajustarán gastos en capacitación,reforma,5
418,03-Ene-1995,Coordenadas /  El Pacto: bienvenido a la realidad,reforma,4
419,04-Ene-1995,Ezra Shabot /  ¿El sabe cómo hacerlo?,reforma,4
420,05-Ene-1995,"Jorge Alcocer /  Don Miguel, renuncie",reforma,4
421,05-Ene-1995,Solicita la Coparmex participar en diálogo,reforma,5
422,06-Ene-1995,Alonso Lujambio /  Zedillo y su Glasnost,reforma,4
423,06-Ene-1995,Carlos Elizondo Mayer-Serra /  La forma y el fondo,reforma,4
424,06-Ene-1995,Persiste la incertidumbre en agro,reforma,5
425,09-Ene-1995,Jaque Mate / Nervioso dinero,reforma,7
426,09-Ene-1995,Prevén inflación superior al 20%,reforma,2
427,10-Ene-1995,"Nombres, Nombres y... Nombres  /  Estiman caída del 40% en ventas automotrices; Fiat pospone entrada a México; Mercedes Benz deja de producir temporalmente; Dina y Kenworth, elevados inventarios",reforma,8
428,10-Ene-1995,Surtirán importados hasta mes de febrero,reforma,3
429,10-Ene-1995,Impacta crisis a telecomunicación,reforma,5
430,10-Ene-1995,En medio de las dudas,reforma,0
431,11-Ene-1995,Pide Robleda restaurar confianza,reforma,0
432,11-Ene-1995,Prevalece en Italia la crisis política,reforma,4
433,11-Ene-1995,Gustavo Esteva /  La hora de la verdad,reforma,4
434,11-Ene-1995,Fernando Lerdo de Tejada /  1995: dejarle espacio,reforma,4
435,11-Ene-1995,Coordenadas /  La fórmula mágica,reforma,2
436,11-Ene-1995,Señales /  En el ojo del huracán,reforma,2
437,11-Ene-1995,Desaparecen beneficios del TLC para EU,reforma,1
438,12-Ene-1995,Jorge Alcocer V.  /  Gimnasia y magnesia,reforma,4
439,14-Ene-1995,Advierte SARH crisis en el agro,reforma,8
440,15-Ene-1995,"Denise Dresser  /  Zedillo, Levántate y Anda",reforma,4
441,15-Ene-1995,La tregua y la otra guerra,reforma,8
442,16-Ene-1995,Jaque Mate /  El juicio de Aspe,reforma,4
443,16-Ene-1995,Entrevista /   Héctor Aguilar Camín /   'No lincharé a Salinas,reforma,4
444,17-Ene-1995,Solicitan a Nafin definir criterios para uniones,reforma,5
445,17-Ene-1995,Los economistas creen ver ya señales claras de una 'resurrección' del dólar,reforma,7
446,18-Ene-1995,Fernando Lerdo de Tejada /  Vida después de la vida,reforma,4
447,18-Ene-1995,Esperan reformas del artículo 28,reforma,5
448,20-Ene-1995,"Nombres, Nombres y... Nombres /  Confirman primeros bancos su apoyo a México; la lista incluye 10 instituciones: 7 de EU, 2 europeas y una canadiense; corroboran tasas y plazo",reforma,8
449,20-Ene-1995,Empresa /  ¿Espejo del país?,reforma,8
450,20-Ene-1995,Afectarían tasas a plan económico,reforma,7
451,20-Ene-1995,La Bolsa de Nueva York retrocede 46 puntos,reforma,7
452,22-Ene-1995,"Recrudecimento ""Americano""",reforma,4
453,23-Ene-1995,Juan Molinar Horcasitas /  Important decisions,reforma,4
454,24-Ene-1995,La peseta pasa por sus horas más bajas,reforma,7
455,25-Ene-1995,Gustavo Esteva /  En la hora de las sorpresas,reforma,4
456,25-Ene-1995,La subasta de tesobonos contribuye a la incertidumbre,reforma,7
457,27-Ene-1995,Otorga convenio con FMI garantías a Washington,reforma,5
458,27-Ene-1995,Creen que darán el crédito,reforma,5
459,27-Ene-1995,Día de altibajos en Wall Street,reforma,0
460,30-Ene-1995,Denuncian proteccionismo,reforma,6
461,31-Ene-1995,Templo Mayor,reforma,4
462,31-Ene-1995,A Corto Plazo / ¿Cómo enfrentar su crisis financiera?,reforma,5
463,31-Ene-1995,Suponen plan alterno,reforma,5
464,31-Ene-1995,"Nombres, Nombres y... Nombres /  Casi listo apoyo de banca a México; se incorporan 4 bancos de Japón, 2 holandeses; suman ya 18 en la lista; se agravó ayer la incertidumbre; cuestionan reservas",reforma,5
465,01-Feb-1995,Jaque Mate /  El golpe de audacia,reforma,7
466,05-Feb-1995,Cae como la moneda,reforma,3
467,07-Feb-1995,Habrá recesión durante 1995.- Ciemex-Wefa,reforma,1
468,08-Feb-1995,Cecilia Soto /  Un país en standby,reforma,4
469,09-Feb-1995,"A Corto Plazo  /  Régimen cambiario, ¿ya?",reforma,5
470,10-Feb-1995,Se mantiene flotante el tipo de cambio.- BM,reforma,2
471,10-Feb-1995,México estudia fijar el precio del peso,reforma,2
472,12-Feb-1995,"México, un pretexto Clinton vs. el Congreso",reforma,4
473,16-Feb-1995,Al Alza y a la Baja  / Los manejos de la Secofi ante el alza de los precios,reforma,5
474,16-Feb-1995,Unánime clamor por la información,reforma,4
475,17-Feb-1995,Los mercados se desploman en toda Latinoamérica,reforma,7
476,17-Feb-1995,Investigan sobre devaluación,reforma,7
477,20-Feb-1995,Criticaba Mancera la flotación,reforma,2
478,20-Feb-1995,Limitan autonomía Consejos Monetarios,reforma,5
479,21-Feb-1995,Daría certidumbre indizar tasas,reforma,2
480,21-Feb-1995,Vivir de prestado en el mercado de divisas,reforma,7
481,21-Feb-1995,"Nombres, Nombres y... Nombres /  Reticencias de bancos para dar más apoyo a Sidek-Situr; consejeros de Banamex molestos por concentración de pasivos; la deuda total de tapatíos por Dls. mil 900 millones",reforma,8
482,21-Feb-1995,Rubin y Ortiz ultiman las condiciones del  crédito,reforma,7
483,22-Feb-1995,Esperan descenso en tasas de interés,reforma,5
484,22-Feb-1995,Subiría inflación por la indización,reforma,2
486,22-Feb-1995,Con las 'Manos Limpias' se gana más dinero,reforma,7
487,23-Feb-1995,"Nombres, Nombres y... Nombres  / Otra reunión anoche: comisión de la ABM con Mancera; solicitan plan integral para la economía; se endurece IP ante la ",reforma,8
488,23-Feb-1995,Peligran empresas por altos intereses,reforma,5
489,23-Feb-1995,A Corto Plazo /  Las tres crisis. Esperanzas,reforma,5
490,23-Feb-1995,"Brasil creció un 5,7% en 1994",reforma,1
491,24-Feb-1995,René Villarreal  / La caja de convertibilidad: ni viable ni recomendable,reforma,5
492,24-Feb-1995,Coordenadas /  Días de crisis,reforma,2
493,24-Feb-1995,Adolfo Aguilar Zinser /  ¿Solución sin solución?,reforma,4
494,24-Feb-1995,Carlos Elizondo Mayer-Serra /  Tentaciones populistas,reforma,5
495,25-Feb-1995,Se dolarizan los centros vacacionales,reforma,8
496,25-Feb-1995,Sobreaviso / Dialogar con el EZLN y reformar al PRI,reforma,4
497,26-Feb-1995,"Denise Dresser /  Zedillo: el bueno, el malo y el feo",reforma,4
498,28-Feb-1995,Templo Mayor,reforma,4
499,28-Feb-1995,"Nombres, Nombres y ... Nombres /  Optima entre los aciertos y fracasos de Elizondo en SYR; los ""Chihuahua power"" y el ambiente organizacional; cuestionan también política de crédito",reforma,8
500,01-Mar-1995,Confunde el cambio de señales,reforma,4
501,01-Mar-1995,Fernando Lerdo de Tejada /  No matar al enfermo,reforma,5
502,02-Mar-1995,Preocupa futuro de la banca,reforma,4
503,07-Mar-1995,Enfrentar la incertidumbre: Renovarse y vivir,reforma,4
504,07-Mar-1995,Buzón de la Crisis /  'Necesito trabajar urgentemente',reforma,5
505,08-Mar-1995,Caen los principales mercados de AL,reforma,7
506,09-Mar-1995,Permanecerá la peseta en el SME: Solbes,reforma,7
507,10-Mar-1995,Califican como negativos primeros 100 días de EZPL,reforma,5
508,10-Mar-1995,Modesto Suárez /  Geoeconomía y seguridad social,reforma,4
509,12-Mar-1995,Los 100 días de Zedillo,reforma,4
510,12-Mar-1995,Luis Rubio /  Crecer por obsesión,reforma,4
511,13-Mar-1995,Empresas ante la Crisis /  Paraliza Westin sus proyectos,reforma,8
512,13-Mar-1995,Señales /  Sufrirán más los usuarios de tarjetas de crédito,reforma,5
513,13-Mar-1995,"Raymundo Riva Palacio /  Cogito, ergo sum",reforma,4
514,13-Mar-1995,Jaque Mate /  Ante el escepticismo,reforma,4
515,14-Mar-1995,Bajan calificación a deuda de Cemex,reforma,7
516,14-Mar-1995,Defiende Gurría plan económico,reforma,7
517,15-Mar-1995,Ezra Shabot /  Crisis de responsabilidad,reforma,4
518,15-Mar-1995,Fernando Lerdo de Tejada /  Sacrificios,reforma,5
519,16-Mar-1995,Entrevista /  Andreas Spearl /  ¿Dónde estamos?: Exigen reglas claras,reforma,9
520,16-Mar-1995,Jaque Mate / El riesgo total,reforma,7
521,17-Mar-1995,"Nombres, Nombres y... Nombres /  Arreció el desánimo; critican la descoordinación gubernamental; en junio cedería la inflación; caerán muchas empresas; no hay claridad de largo plazo",reforma,8
522,17-Mar-1995,Cambian estrategias las mueblerías,reforma,8
523,18-Mar-1995,Sobreaviso / La suerte de la República,reforma,4
524,19-Mar-1995,Bajan 20% operaciones inmobiliarias,reforma,2
525,21-Mar-1995,"Nombres, Nombres y... Nombres /  Por la incertidumbre, exportadores no ingresan dólares al país; versión recurrente respecto a ventajas de implementar un sistema de cambios dual",reforma,8
526,21-Mar-1995,'Se protege a vulnerables',reforma,5
527,21-Mar-1995,Analizan fin del monopolio de Telmex,reforma,9
528,21-Mar-1995,A Corto Plazo /  El vaso medio lleno,reforma,5
529,22-Mar-1995,Congelan plazas 65 % de firmas,reforma,5
530,24-Mar-1995,Cae el dólar a 88.20 yenes,reforma,2
531,25-Mar-1995,César Cansino /  El neoliberalismo en crisis,reforma,6
532,25-Mar-1995,Sobreaviso / Colosio sigue muerto,reforma,4
533,26-Mar-1995,Piden descentralizar labor de Federación,reforma,5
534,27-Mar-1995,Arroja estrategia saldo infructuoso,reforma,5
535,28-Mar-1995,'Será corta la recesión',reforma,7
536,28-Mar-1995,El ABC de las UDIs ¿Qué son y cómo funcionarán?,reforma,5
537,29-Mar-1995,"No es el médico, es el sistema",reforma,3
538,01-Abr-1995,Jaime Sánchez Susarrey /  El tiempo vuela,reforma,4
539,02-Abr-1995,Las reglas no escritas,reforma,4
540,03-Abr-1995,El ABC de las UDIs: ¿Qué son y cómo funcionan?,reforma,5
541,04-Abr-1995,"Francia sí; Alemania no; Japón, tal vez",reforma,7
542,05-Abr-1995,"Gustavo Esteva /  Contra plan, política",reforma,4
543,06-Abr-1995,Piden generar nuevas fuentes de ahorro,reforma,5
544,07-Abr-1995,Perú se convierte en la nueva 'Cenicienta' de América Latina,reforma,4
545,12-Abr-1995,"Nombres, Nombres y... Nombres /  La hora de la verdad con reportes trimestrales; grupos financieros en el centro de la crisis; cartera vencida histórica; prevén quiebra de arrendadoras",reforma,5
546,18-Abr-1995,Regresará nivel inflacionario de 1988,reforma,1
547,18-Abr-1995,El precio del crudo baila al son de Irak,reforma,0
548,21-Abr-1995,Carlos Elizondo Mayer-Serra /  Los errores son de antes de noviembre,reforma,2
549,23-Abr-1995,Alan Stoga /  México-USA: ¿relaciones imposibles?,reforma,4
550,23-Abr-1995,Definirá la CEM su plan en un México en crisis,reforma,4
551,23-Abr-1995,Definirá la CEM su plan en un México en crisis,reforma,4
552,24-Abr-1995,Coordenadas /  Los futuros llegan mañana,reforma,2
553,27-Abr-1995,Empresa /  ¿Puntilla a los bancos?,reforma,5
554,27-Abr-1995,Al Alta y a la Baja /  Intercambian opiniones STPS y SHCP en problema bancario,reforma,5
555,27-Abr-1995,Empresa /  ¿Puntilla a los bancos?,reforma,5
556,01-May-1995,Augurios para un final de milenios,reforma,6
557,02-May-1995,A Corto Plazo /  El reto de crecer,reforma,5
558,05-May-1995,"Adrián Lajous, padre /  Incremento del empleo",reforma,5
559,05-May-1995,"Adrián Lajous, padre /  Incremento del empleo",reforma,5
560,05-May-1995,"Adrián Lajous, padre /  Incremento del empleo",reforma,5
561,05-May-1995,"Adrián Lajous, padre /  Incremento del empleo",reforma,5
562,07-May-1995,Luis Rubio /  Hacia un consenso básico,reforma,4
563,08-May-1995,Raymundo Riva Palacio /  Ahí viene el lobo,reforma,4
564,08-May-1995,José Antonio Crespo /  Una nueva teoría del péndulo,reforma,4
565,09-May-1995,Fondos de inversión: Los fondos en la crisis financiera,reforma,0
566,10-May-1995,"Nombres, Nombres y... Nombres /  En proceso anteproyecto de reforma a la Ley de Quiebras y Suspensiones; la banca promoverá reestructuras masivas; Pelletier explica su decisión",reforma,8
567,12-May-1995,La crisis financiera no ha logrado desviar a América Latina del libre mercado,reforma,7
568,13-May-1995,Advierten manipulación de EU,reforma,4
569,15-May-1995,Retorna confianza en México,reforma,4
570,18-May-1995,"Nombres, Nombres y... Nombres /  Pronostican desabasto en algunos productos de la industria electrónica; resurgimiento del contrabando y la entrada de mercancía reparada al país",reforma,8
571,19-May-1995,Empresa /  Se derrumba la panacea,reforma,4
572,22-May-1995,Jaque Mate /  Liberalismo y neoliberalismo,reforma,4
573,22-May-1995,Empresa /  Cambio de rumbo,reforma,5
574,22-May-1995,"Nombres, Nombres y... Nombres /  Con todo y crisis Pepsi y Coca continúan guerra por el mercado; adelantarán campaña comparativa en DF; lista la estrategia publicitaria",reforma,8
575,24-May-1995,Empresa /  ¿Temor de ser feliz?,reforma,4
576,24-May-1995,Agilizan UDIs para frenar incertidumbre,reforma,5
577,25-May-1995,Prevén recesión en Argentina,reforma,1
578,27-May-1995,México en el mundo,reforma,4
579,29-May-1995,Entrevista /  Ignacio Pichardo Pagaza /  Energía a costos reales,reforma,5
580,29-May-1995,Entrevista /  Ignacio Pichardo Pagaza /  Energía a costos reales,reforma,5
581,29-May-1995,Entrevista /  Ignacio Pichardo Pagaza /  Energía a costos reales,reforma,5
582,29-May-1995,Entrevista /  Ignacio Pichardo Pagaza /  Energía a costos reales,reforma,5
583,31-May-1995,Fernando Lerdo de Tejada /  La mala política,reforma,4
584,31-May-1995,Recomiendan atacar factor de incertidumbre,reforma,5
585,04-Jun-1995,El derecho a la fiesta,reforma,3
586,09-Jun-1995,Dicen que es prioritario el control inflacionario,reforma,5
587,16-Jun-1995,Exportan autopartes,reforma,9
588,18-Jun-1995,Entrevista /  Jorge Mas Canosa /  Cuba: oportunidad y riesgo,reforma,3
589,19-Jun-1995,Critica Oscar Arias al Gobierno cubano,reforma,4
590,21-Jun-1995,¡Qué año!,reforma,4
591,28-Jun-1995,"Humanidad, 'multipliCAOS' y desapareceréis",reforma,4
592,30-Jun-1995,Genera confianza cambios en la SG,reforma,5
593,02-Jul-1995,Denise Dresser /  ¿Podrá sobrevivir el Presidente?,reforma,4
594,03-Jul-1995,Jesús Silva-Herzog Márquez /  Crisis en el manejo de la crisis,reforma,4
595,03-Jul-1995,Cae 7.5% la BMV durante el semestre,reforma,0
596,03-Jul-1995,Confían en la integración,reforma,9
597,05-Jul-1995,Coordenadas /  El predominio de la política,reforma,4
598,05-Jul-1995,Colaborador Invitado /  Nerviosismo cambiario: ¿Mito o realidad?,reforma,2
599,10-Jul-1995,Ayuda a México decisión de la Fed,reforma,2
600,13-Jul-1995,Jorge Alcocer V. /  La Bolsa como exorcista,reforma,2
601,15-Jul-1995,'Pretende Aspe evitar ser chivo expiatorio',reforma,4
602,17-Jul-1995,Sorprende ausencia de planes,reforma,1
603,18-Jul-1995,Vive campo un rezago de 25 años,reforma,5
604,18-Jul-1995,What's News,reforma,9
605,20-Jul-1995,Deslindan responsabilidad de IP en la crisis financiera,reforma,5
606,25-Jul-1995,Termina el 'efecto tequila' en AL,reforma,1
607,26-Jul-1995,Jaque Mate /  Fondos de pensiones,reforma,5
608,26-Jul-1995,Gustavo Esteva /  La crisis del debate público,reforma,4
609,30-Jul-1995,Critican intransigencia del EZLN en las pláticas,reforma,4
610,02-Ago-1995,Empresa /  Una luz en el laberinto,reforma,8
611,05-Ago-1995,Rechaza Zedillo golpe de timón,reforma,8
612,13-Ago-1995,"NotInmobiliarias /  Suena bien... pero, ¿el dinero?",reforma,5
613,16-Ago-1995,Empresa /  Kramer contra Kramer,reforma,8
614,17-Ago-1995,Los últimos datos sobre el PIB reavivan las dudas en torno a México,reforma,7
615,18-Ago-1995,Empresa /  Tribunales de arbitraje,reforma,8
616,22-Ago-1995,Empresa /  ¿Dónde quedó la bolita?,reforma,4
617,22-Ago-1995,Cumple Deng Xiaoping sus 91 años de edad,reforma,4
618,24-Ago-1995,Tarde para hacer preguntas,reforma,4
619,24-Ago-1995,What's News,reforma,9
620,25-Ago-1995,Ratifica Menem a Domingo Cavallo,reforma,4
621,25-Ago-1995,Provocaría crisis salida de Cavallo,reforma,7
622,27-Ago-1995,David Ibarra /  Justicia Social,reforma,5
623,29-Ago-1995,Prevé S&P estancamiento económico en Argentina,reforma,7
624,30-Ago-1995,Ezra Shabot /  Informar y rectificar,reforma,4
625,01-Sep-1995,"Nombres, Nombres y... Nombres /  Radio, con menos publicidad",reforma,8
626,01-Sep-1995,"Primer Informe de Gobierno: Zedillo, «Alzas» y «Bajas»",reforma,4
627,03-Sep-1995,Desnudar la democracia,reforma,4
628,04-Sep-1995,Colaborador Invitado /  Diario económico mínimo,reforma,5
